112.87,394.58
-433.99,168.26
232.01,-47.233
-294.16,-143.49
-108.11,154.42
101.66,-44.128
466.22,-143.68
470.91,-36.351
-327.52,-0.80515
483.49,-23.892
195.02,114.33
-22.63,104.81
134.23,-445.78
-52.142,-203.22
344.46,106.62
318.58,114.35
-264.27,318.52
182.32,-98.454
135.35,114.3
188.62,-206.54
77.267,222.86
249.76,228.53
193.9,346.82
-208.61,42.832
-272.83,21.732
-245.3,298.48
301.03,320.42
-463.23,155.11
-180.87,284.95
99.629,-37.188
-26.961,299.2
308.13,254.47
-223.9,-109.9
-6.7435,-314.53
88.544,168.73
76.305,272.95
-216.27,-201.52
-290.4,209.21
271.67,112.65
274.4,2.0558
-196.27,-56.901
87.455,-326.61
-6.5217,-52.047
352.97,-14.426
-273.36,7.1619
9.5579,-152.18
-66.886,75.492
264.44,248.53
25.49,124.39
251.64,279.58
151.86,172.88
-156.41,-13.869
-269.65,35.849
-188.19,-142.81
-345.56,48.626
-309.96,-256.3
-192.49,-155.95
221.35,143.28
187.73,181.01
322.82,129.63
-47.795,198.67
-51.233,89.402
127.04,184.67
-57.862,-94.307
46.624,70.207
-284.97,40.862
-271.56,-208.74
70.072,-394.8
49.727,24.936
290.85,357.29
180.83,-35.584
44.291,63.022
-13.886,-309.21
-106.51,197.52
-400.46,-33.966
19.596,-119.98
186.41,-59.011
444.34,202.97
-166.46,255.52
385.94,99.796
190.1,229.81
-432.38,81.713
-53.798,145.89
21.949,197.3
-221.79,-185.52
-162.35,79.359
-143.62,-16.492
-51.978,10.777
-358.69,-285.25
469.12,145.32
-288.38,142.13
-251.03,245.57
-204.35,-282.99
325.46,-134.27
241.56,82.282
254.66,-224.13
-73.927,-306.6
-218.62,356.93
-43.163,445.26
217.56,-40.445
324.68,-115.55
97.174,216.18
-82.389,157.09
3.3086,-208.93
-324.41,22.781
137.34,-85.368
67.125,-409.56
-425.05,91.016
-361.06,-34.145
-102.92,-410.65
-272.5,283.71
-193.9,389.64
-155.83,464.87
-76.357,-62.416
-305.82,358.69
-70.394,166.09
4.5576,81.058
317.85,-51.833
-177.97,-180.65
-37.088,-408.17
-175.61,334.02
-7.824,-260.65
142.47,51.218
228.23,-306.23
-422.39,-114.74
185.13,-307.07
-41.608,256.6
-318.61,-230.76
-323.76,6.9689
101.24,-152.47
83.428,-344.56
-81.515,-87.324
-157.16,33.309
-248.71,-258.61
-224.64,54.053
455.26,54.662
-286.42,259.91
79.716,-0.17704
271.46,17.698
-272.32,-123.83
291.39,168.13
176.23,26.486
-50.599,123.96
-59.726,-119.03
-54.952,444.79
6.6164,213.62
126.14,-75.942
-29.66,329.9
38.321,-257.29
-121.79,265.29
-323.91,-152.16
123.16,-90.297
-157.44,420.4
130.75,350.62
-240.98,-133.27
69.651,63.2
136.38,1.848
37.273,231.94
-107.89,459.85
-38.221,-51.588
-47.463,-121.72
160.61,-183.04
-48.813,252.71
116.51,339.99
337.55,-214.14
81.707,-7.5433
-244.07,-212.64
44.47,82.888
-113.97,-86.274
69.61,222.68
281.44,316.74
-62.798,245.32
79.234,434.01
-61.447,213.7
122.62,-23.4
-297.79,112.54
-51.937,172.44
-224.03,146.62
-146.78,442.48
-270.68,127.34
367.21,-146.91
-77.326,-165.02
-59.19,-262.79
-20.428,229.17
-10.57,356.29
-201.29,24.107
66.218,435.08
194.12,-401.47
-366.61,-8.7662
36.313,-436.63
-465.89,-150.2
-2.186,-25.514
246.72,-369.78
-111.69,-303.19
-198.05,10.991
-250.54,136.94
-88.008,-184
-126.08,191.23
134.15,129.34
9.7146,-80.576
175.89,146.23
78.852,-329.47
-323.79,-281.73
-133.92,363.77
-71.589,173.73
-379.69,-51.879
414.43,98.85
351.09,339.34
82.898,-210.29
256.11,24.063
63.717,100.7
109.43,309.13
-101.72,16.019
-57.682,-181.92
-375.02,-43.298
290.52,-4.2673
-163.93,247.57
-168.39,-202.64
222.54,-192.7
82.616,295.02
163.24,29.341
231.34,64.232
-14.195,-220.65
-5.9335,252.39
232.83,155.95
-314.69,61.079
-244.14,73.599
54.925,-362.71
257.36,-28.223
28.267,131.61
138.3,-271.76
180.49,137.93
-144.96,426.5
-238.74,-32.742
95.785,-258.65
13.88,50.427
163.05,-45.333
-434.67,0.20337
-19.812,43.254
-428.75,199.26
258.08,116.07
0.05231,126.41
-9.71,-178.71
-409.93,-131.89
284.38,-97.998
-334.26,-32.7
-2.3074,370.08
-283.08,-102.77
-74.057,78.544
-432.89,-189.31
-335.12,-16.738
-99.066,472.3
-51.486,351.45
331.01,202.81
-75.455,85.763
173.26,-298.62
-35.675,356.56
210.51,-276.89
167.24,-204.36
-108.06,-68.713
-130.96,-135.14
-422.78,175.38
-75.922,-69.411
31.861,411.47
-249.47,-62.368
-442,-9.489
-243.1,44.218
82.398,98.666
324.31,-153.89
198.92,217.8
68.001,-341.57
-52.081,395.61
-264.12,-6.0934
-26.096,-115.5
-342.62,-147.31
-158.89,-424.17
89.776,100.66
-216.95,174.49
-65.99,-373.01
79.735,317.89
-358.3,-261.1
90.113,-68.228
-111.86,-245.17
18.71,-16.73
185.23,-117.5
80.563,-189.3
221.22,-162.27
-394.88,-60.831
-215.16,44.834
-154.69,-86.076
395.39,-10.821
156.62,53.748
23.863,-41.694
-206.52,317.76
37.057,-176.78
-23.922,-474.87
-108.89,162.17
301.9,146.29
126.31,-200.46
283.68,48.396
-78.9,277.44
-90.249,-384.15
-336.96,-117.31
-252.1,-48.486
165.31,-418.34
-133.19,121.57
-318.93,-240.87
34.11,-69.35
-172.48,123.73
261.95,-275.16
37.845,-134.42
-75.622,-275.44
79.572,-230.79
213.11,23.799
-240.9,202.33
122.54,1.4009
-87.141,145.24
237.21,200.27
252.14,-215.57
130.96,63.848
59.165,-344.3
142.26,394.02
-29.265,-177.7
161.49,22.308
-361.73,-176.81
-236.25,2.6169
-150.24,165.2
193.72,-351.93
138.52,-219.21
108.38,-19.921
-303.67,256.9
-319.06,215.16
78.539,-413.12
-49.575,-485.8
-19.813,-295.6
-394.91,235.67
-247.29,-101.63
168.04,120.46
-195.22,-29.376
-9.7881,38.891
-116.96,-11.655
151.96,-226.76
156.46,249.35
17.885,-249.6
400.87,85.015
37.589,140
-239.45,306.43
-81.293,209.06
-57.901,92.233
161.28,-158.96
-69.426,-72.968
152.21,-9.2776
383.94,-98.157
84.594,175.39
127.31,233.15
-184.57,270.2
70.291,303.46
-46.285,-273.91
256.48,-154.5
-164.86,51.929
115.9,30.581
59.039,-14.88
-51.046,-435.82
-164.58,-41.408
-240.23,234.15
108.78,-65.123
30.553,185.1
155.84,-130.28
-36.419,-200.02
45.278,233.5
104.34,-272.8
55.397,207.6
-189.91,-34.834
211.37,60.13
209.87,91.219
70.063,-332.69
-101.54,-62.203
59.679,-210.36
-20.579,-8.9185
-171.72,111.37
390.17,143.65
-245.36,219.25
226.86,284.05
-263.4,336.09
-400.46,58.244
232.39,-107.1
436.13,21.65
8.7741,36.515
-19.528,-431.44
-274.84,-64.829
-62.345,34.244
-114.82,208.65
106.83,-38.854
136.65,-119.83
389.53,-37.62
197.88,-216.87
206.49,-318.26
46.667,-202.89
80.203,-161.23
20.942,-23.133
20.878,51.845
469.71,127.28
-381.43,215.16
-286.59,-36.984
68.984,-54.242
144.86,-344.11
23.311,-146.98
-165.01,171.06
-390.27,104.77
235.86,-18.392
230.51,194.88
412,-181.11
-120.22,123.59
-90.338,393.36
233.15,-234.37
240.33,-151.42
-132.7,-224.38
265.72,230.36
-80.755,-320
239.9,133.34
-104.55,-240.93
-118.35,67.337
-212.64,115.65
-252.86,-69.131
168.92,104.98
-59.233,99.757
-76.368,-190.44
-89.614,-103.87
-116.51,-4.2474
-38.298,-318.22
271.4,-342.08
-221.59,-341.08
17.472,-177.03
82.893,-67.419
58.325,167.72
199.43,-265.42
-177.24,-159.88
209.13,-301.5
19.418,-72.702
-253.79,316.68
-6.5862,236.44
-177.58,343.71
-204.44,57.202
-7.8549,5.9839
40.053,308.05
110.88,90.56
-364.22,-119.84
-431.89,-30.703
-93.293,78.928
179.71,180.76
85.589,10.534
9.6274,267.02
380.47,-73.901
35.889,165.87
-291.88,-255.36
336.88,-17.508
263.72,58.694
336.4,-77.164
-111.29,48.275
179.17,-113.16
-103.72,-107.38
142.19,-412.05
-290.33,34.666
-361.7,-214.05
76.389,-23.772
-364.68,-59.598
-13.89,144.14
-333.24,337.88
-430.57,-134.36
-287.63,48.694
-339.56,-81.059
-13.558,-7.6882
211.9,-348.54
372.03,35.734
23.625,-98.349
210.76,-91.114
25.748,1.5444
-432.73,-175.12
-257.88,-252.34
-132.66,24.68
-362.24,-140.53
-114.36,17.194
-63.295,-69.114
104.53,-82.414
195.36,138.6
-169.5,305.96
156.46,-233.01
-167.67,186.54
-320.1,30.251
34.61,-319.64
82.623,202.17
-4.2761,-289.66
82.989,-424.29
328.7,-14.518
282.63,-182.42
154.36,-100.59
174.77,-175.48
-203.82,-58.651
148.25,-234.19
329.32,-82.732
260.36,-61.648
233.85,25.311
39.626,48.964
-10.52,-378.2
-135.35,-149.97
295.99,20.698
118.8,-54.604
137.84,-389.79
228.39,-186.53
392.26,218.17
219.65,224.33
54.361,-272.14
-291.06,-276.65
-49.467,116.56
96.45,-91.649
161.74,-18.062
15.023,19.215
-253.9,-188.98
164.19,56.051
-15.484,-125.72
-315.49,204.81
7.9337,-396.97
-95.971,-311.92
-316.89,-31.759
206.4,-7.4477
-32.504,40.544
267.57,45.541
100.89,-338.5
79.304,-258.57
77.038,349.5
-133.37,325.71
-228.53,98.15
242,-268.05
-206.55,193.7
-48.296,229.44
-270.94,-230.11
-260.96,147.08
-306.19,267.21
-49.056,-290.21
